HEADER	SPOT	GRID	TOP	LEFT	BOT	RIGHT	ROW	COL	CH1I	CH1B	CH1AB	CH2I	CH2B	CH2AB	SPIX	BGPIX	EDGE	RAT2	MRAT	REGR	CORR	LFRAT	CH1GTB1	CH2GTB1	CH1GTB2	CH2GTB2	CH1EDGEA	CH2EDGEA	FLAG	CH1KSD	CH1KSP	CH2KSD	CH2KSP
SPOT	2533	5	657	367	672	382	10	13	256	133	135	483	478	488	177	585	0	0.04065	0.8651	0.4439	0.4018	1.289	0.7401	0.435	0.5424	0.09605	0.01338	0.004656	0	0.4637	2.246E-26	0.08872	2.243E-01
SPOT	2534	5	657	385	672	400	10	14	292	134	139	526	462	479	177	626	0	0.4051	0.7157	0.5345	0.6619	0.7276	0.6836	0.5876	0.4407	0.1582	0.0172	-0.002419	0	0.3608	2.254E-16	0.115	4.788E-02
SPOT	2535	5	657	403	672	418	10	15	1339	129	139	496	465	482	177	608	0	0.02562	0.1148	0.03955	0.2604	0.04081	0.8362	0.4746	0.6949	0.1525	0.01585	-0.003398	0	0.6195	0.000E+00	0.1048	9.183E-02
SPOT	2536	5	657	420	672	435	10	16	2534	128	146	700	455	466	177	617	0	0.1018	0.1352	0.1117	0.7825	0.1128	0.8136	0.6667	0.6497	0.3729	0.07349	0.0038	0	0.5544	5.819E-38	0.3324	6.474E-14
SPOT	2537	5	657	438	672	453	10	17	208	126	142	424	437	450	177	630	0	-0.1585	0.8625	0.03279	0.02449	10.26	0.7288	0.4294	0.4972	0.05085	-0.003473	-0.0002168	0	0.3909	3.611E-19	0.1204	3.321E-02
SPOT	2538	5	657	456	672	471	10	18	170	118	123	413	431	443	177	594	0	-0.3462	1.052	0.6484	0.4043	2.781	0.6384	0.4181	0.339	0.0678	0.001687	0.0008463	0	0.243	1.411E-07	0.1516	3.289E-03
SPOT	2539	5	657	473	672	488	10	19	128	120	127	420	438	462	177	594	0	-2.25	3.87	0.69	0.2571	8.249	0.4859	0.4124	0.1356	0.0791	-0.0004996	-0.006346	0	0.05761	7.439E-01	0.1355	1.193E-02
SPOT	2540	5	657	491	672	506	10	20	149	122	130	446	438	465	177	573	0	0.2963	3.011	1.232	0.4175	6.181	0.5932	0.4689	0.2316	0.1299	-0.009258	-0.01498	0	0.1569	2.202E-03	0.1633	1.254E-03
SPOT	2541	5	658	507	673	522	10	21	197	122	136	421	428	454	177	540	0	-0.09333	1	0.2559	0.2067	2.498	0.6554	0.4689	0.3955	0.0678	0.002427	9.345E-5	0	0.2793	1.164E-09	0.08967	2.230E-01
SPOT	2542	5	658	524	673	539	10	22	1058	125	160	1096	429	479	177	588	0	0.7149	0.7185	0.6318	0.7336	0.8167	0.8079	0.6554	0.6441	0.5311	0.03388	0.008093	0	0.5427	5.274E-36	0.449	8.820E-25
SPOT	2543	5	658	542	673	557	10	23	777	126	156	755	446	498	177	628	0	0.4747	0.5189	0.4059	0.7132	0.47	0.774	0.7232	0.5819	0.452	0.03947	0.004518	0	0.5022	2.449E-31	0.3679	5.120E-17
SPOT	2544	5	658	560	673	575	10	24	185	124	132	417	445	471	177	923	0	-0.459	1.348	0.051	0.03211	25.51	0.6893	0.3842	0.3842	0.0791	0.00839	-0.001253	0	0.3257	2.122E-14	0.2088	3.629E-06
SPOT	2545	5	673	155	688	170	11	1	929	190	204	741	648	669	177	950	0	0.1258	0.2835	0.1914	0.4737	0.2196	0.9266	0.5706	0.7458	0.1977	0.006406	-0.005631	0	0.6428	0.000E+00	0.1481	2.493E-03
SPOT	2546	5	673	173	688	188	11	2	901	190	212	1293	619	644	177	630	0	0.948	0.9836	0.8658	0.8905	0.97	0.8023	0.791	0.6441	0.5763	-0.0005528	0.003631	0	0.5641	1.816E-39	0.5071	5.725E-32
SPOT	2547	5	673	191	688	206	11	3	3862	168	209	2791	573	604	177	594	0	0.6004	0.6197	0	0	2.228	0.8588	0.7966	0.7175	0.6271	0.00481	0.002072	0	0.599	7.287E-44	0.5619	1.159E-38
SPOT	2548	5	673	208	688	223	11	4	292	160	207	537	527	564	177	585	0	0.07576	0.8954	0.2175	0.3095	0.3849	0.6836	0.4859	0.4011	0.09605	-0.02372	0.005549	1	0.296	5.368E-11	0.08744	2.386E-01
SPOT	2549	5	673	226	688	241	11	5	1025	146	173	958	507	525	177	617	0	0.5131	0.5457	0.5507	0.8707	0.5949	0.8362	0.7232	0.6497	0.5085	0.004973	0.005993	0	0.5656	1.705E-39	0.4478	6.562E-25
SPOT	2550	5	674	244	689	259	11	6	480	143	152	641	507	523	177	585	0	0.3976	0.5169	0.4584	0.6372	0.6043	0.8079	0.661	0.6723	0.2768	0.007012	0.006153	0	0.5767	1.463E-40	0.2402	2.179E-07
SPOT	2551	5	674	261	689	276	11	7	1113	146	165	2256	511	548	177	585	0	1.805	1.927	1.611	0.8984	1.901	0.8136	0.774	0.6158	0.6158	0.02581	0.01788	0	0.5004	1.204E-30	0.5306	2.111E-34
SPOT	2552	5	674	279	689	294	11	8	4574	145	160	4782	537	567	177	617	0	0.9585	0.9896	0	0	1.543	0.904	0.8475	0.7966	0.7006	0.01437	0.007642	0	0.6832	0.000E+00	0.6326	0.000E+00
SPOT	2553	5	674	297	689	312	11	9	360	139	144	677	524	544	177	608	0	0.6923	0.9004	0.6542	0.5992	1.161	0.7514	0.6836	0.5989	0.3051	0.005451	0.0009221	0	0.5236	8.417E-34	0.2831	3.523E-10
SPOT	2554	5	674	314	689	329	11	10	197	133	138	499	505	516	177	626	0	-0.09375	1.685	0.416	0.4218	0.9862	0.5876	0.3898	0.2994	0.08475	0.005777	-0.000597	0	0.221	2.076E-06	0.1166	4.332E-02
SPOT	2555	5	674	332	689	347	11	11	281	135	139	528	501	516	177	630	0	0.1849	0.7619	0.5192	0.521	0.9934	0.774	0.4859	0.5254	0.1186	0.007773	0.0008097	0	0.4572	4.583E-26	0.07261	4.459E-01
SPOT	2556	5	674	350	689	365	11	12	2021	133	139	951	510	525	177	594	0	0.2336	0.2616	0.2186	0.874	0.222	0.8588	0.7401	0.678	0.4915	0.01598	0.003214	0	0.5911	1.002E-42	0.4427	3.714E-24
SPOT	2557	5	674	367	689	382	11	13	278	133	138	507	511	517	177	594	0	-0.02759	0.7	0.3552	0.3866	0.8323	0.7853	0.435	0.5537	0.0565	0.01253	0.001371	0	0.4762	6.906E-28	0.0941	1.692E-01
SPOT	2558	5	674	385	689	400	11	14	2937	137	143	2037	495	510	177	608	0	0.5507	0.5732	0.5225	0.8961	0.5515	0.9096	0.8136	0.7232	0.5989	0.03289	0.01071	0	0.6679	0.000E+00	0.5671	1.421E-39
SPOT	2559	5	675	403	690	418	11	15	186	140	148	507	490	506	177	585	0	0.3696	1.745	1.153	0.559	3.096	0.6045	0.4463	0.2768	0.1243	-0.0004749	0.002104	0	0.1899	8.861E-05	0.1085	7.593E-02
SPOT	2560	5	675	420	690	435	11	16	394	140	154	724	469	480	177	595	0	1.004	1.102	0.9181	0.7355	1.346	0.7966	0.7571	0.5989	0.4407	0.009956	3.448E-5	0	0.5321	1.009E-34	0.406	2.181E-20
SPOT	2561	5	675	438	690	453	11	17	905	131	145	1786	440	455	177	604	0	1.739	1.718	1.612	0.9032	1.886	0.8249	0.8023	0.6215	0.5932	0.01524	0.006735	0	0.5622	7.785E-39	0.5408	5.644E-36
SPOT	2562	5	675	455	690	470	11	18	183	122	125	516	433	448	177	607	0	1.361	1.868	1.078	0.545	3.034	0.6215	0.6045	0.3559	0.2203	-0.0052	-0.005558	0	0.2752	1.217E-09	0.1794	2.418E-04
SPOT	2563	5	675	473	690	488	11	19	346	119	126	625	433	450	177	639	0	0.8458	1	0.9722	0.7984	1.274	0.774	0.6723	0.5367	0.2712	-0.002203	0.000803	0	0.4466	5.778E-25	0.2286	7.434E-07
SPOT	2564	5	675	491	690	506	11	20	362	117	125	445	427	441	177	575	0	0.07347	0.375	0.2152	0.3728	0.3055	0.7684	0.4802	0.5819	0.09605	0.008967	-0.006584	0	0.5063	3.125E-31	0.05157	8.553E-01
SPOT	2565	5	675	507	690	522	11	21	3373	122	140	1467	422	436	177	532	0	0.3214	0.3449	0.3008	0.8908	0.3076	0.8757	0.8192	0.7571	0.6102	0.05229	0.008548	0	0.6687	0.000E+00	0.5688	1.375E-38
SPOT	2566	5	675	524	690	539	11	22	5806	129	197	3748	438	513	177	585	0	0.5831	0.5688	0	0	0.07386	0.8701	0.8644	0.7062	0.6554	0.07246	0.01822	0	0.5991	9.809E-44	0.5613	1.949E-38
SPOT	2567	5	675	542	690	557	11	23	2922	129	189	2242	455	540	177	617	0	0.6398	0.6385	0.5781	0.8781	0.6235	0.8418	0.7966	0.678	0.5932	0.04809	0.0156	0	0.5502	2.123E-37	0.51	3.493E-32
SPOT	2568	5	676	560	691	575	11	24	2230	126	136	969	447	481	177	928	0	0.2481	0.2726	0.2476	0.8424	0.254	0.8701	0.7401	0.7345	0.5141	0.02972	-0.0009507	0	0.6456	0.000E+00	0.4363	1.596E-25
SPOT	2569	5	691	155	706	170	12	1	551	189	225	1113	625	660	177	928	0	1.348	1.393	1.202	0.9504	1.28	0.6384	0.7401	0.3842	0.2655	-0.003832	-0.002543	1	0.2497	1.198E-08	0.3022	1.831E-12
SPOT	2570	5	691	173	706	188	12	2	655	195	251	735	608	648	177	617	0	0.2761	0.3574	0.2694	0.4283	0.3846	0.8362	0.661	0.6667	0.209	0.007334	-0.004887	0	0.5025	2.916E-31	0.1683	6.944E-04
SPOT	2571	5	691	191	706	206	12	3	950	169	224	650	566	602	177	608	0	0.1076	0.1856	0.1889	0.6689	0.1979	0.8023	0.5989	0.6045	0.2034	-0.006182	-0.005569	0	0.4581	5.769E-26	0.142	7.038E-03
SPOT	2572	5	691	208	706	223	12	4	568	154	200	734	519	555	177	626	0	0.5193	0.8539	0.4506	0.7659	0.5113	0.7627	0.6441	0.5424	0.2825	0.02183	-0.004618	1	0.4261	1.141E-22	0.2131	5.443E-06
SPOT	2573	5	691	226	706	241	12	5	335	151	187	571	513	547	177	630	0	0.3152	0.6858	0.4404	0.452	0.9665	0.8136	0.5763	0.6328	0.1695	-0.01959	-0.005632	0	0.4796	1.201E-28	0.1228	2.833E-02
SPOT	2574	5	691	244	706	259	12	6	629	155	180	1061	532	581	177	594	0	1.116	1.154	0.967	0.8104	1.243	0.791	0.774	0.678	0.5706	0.009615	-0.004912	0	0.5248	8.968E-34	0.4523	3.371E-25
SPOT	2575	5	691	261	706	276	12	7	687	151	171	811	534	577	177	594	0	0.5168	0.5785	0.465	0.6607	0.5965	0.8192	0.7175	0.6893	0.5424	0.01921	0.001785	0	0.5653	4.022E-39	0.4141	3.482E-21
SPOT	2576	5	691	279	706	294	12	8	1434	138	150	1616	524	546	177	595	0	0.8426	0.8435	0.8707	0.8747	0.9951	0.8475	0.7401	0.6893	0.5876	0.01888	0.008134	0	0.5946	3.013E-43	0.5343	5.329E-35
SPOT	2577	5	692	296	707	311	12	9	348	135	140	600	516	538	177	585	0	0.3944	0.8136	0.6133	0.4439	1.967	0.8192	0.565	0.5932	0.1638	0.00743	-0.005185	1	0.5354	5.169E-35	0.1133	5.666E-02
SPOT	2578	5	692	314	707	329	12	10	158	131	136	481	497	511	177	608	0	-0.5926	1.489	0.664	0.2883	6.143	0.5537	0.4068	0.2203	0.0791	0.001671	-0.006347	0	0.1584	1.764E-03	0.1536	2.697E-03
SPOT	2579	5	692	332	707	347	12	11	320	132	138	596	498	512	177	604	0	0.5213	1.032	0.5338	0.4235	1.661	0.8192	0.5706	0.5989	0.2203	0.007795	0.0008085	0	0.5303	1.319E-34	0.1854	1.330E-04
SPOT	2580	5	692	349	707	364	12	12	389	134	142	659	514	529	177	607	0	0.5686	0.8826	0.9311	0.7364	1.371	0.8136	0.5706	0.6045	0.2542	0.02786	-0.005284	0	0.5224	1.256E-33	0.2307	6.654E-07
SPOT	2581	5	692	367	707	382	12	13	320	138	145	568	517	526	177	639	0	0.2802	0.5833	0.5835	0.5198	1.249	0.791	0.5198	0.6158	0.1638	0.02095	-0.002048	0	0.5313	3.667E-35	0.1308	1.570E-02
SPOT	2582	5	692	385	707	400	12	14	287	145	153	578	514	529	177	617	0	0.4507	0.8715	0.547	0.4531	1.532	0.7684	0.5989	0.5593	0.1582	0.0124	-0.001528	0	0.5011	4.375E-31	0.1907	7.267E-05
SPOT	2583	5	692	402	707	417	12	15	396	154	159	593	521	541	177	595	0	0.2975	0.6326	0.2959	0.3363	0.7047	0.7571	0.5593	0.5819	0.1808	0.01502	8.569E-5	0	0.5404	8.523E-36	0.1304	1.747E-02
SPOT	2584	5	692	420	707	435	12	16	1483	152	157	1006	508	520	177	607	0	0.3742	0.3898	0.3101	0.7521	0.3327	0.791	0.7571	0.661	0.5593	0.02433	0.004284	0	0.6123	0.000E+00	0.5148	1.120E-32
SPOT	2585	5	692	438	707	453	12	17	823	141	148	1049	473	487	177	585	0	0.8446	0.8679	0.7726	0.8155	0.9368	0.8192	0.8079	0.6554	0.5424	0.0092	0.006611	0	0.5836	1.614E-41	0.4878	3.864E-29
SPOT	2586	5	693	455	708	470	12	18	2426	132	138	1496	447	465	177	585	0	0.4573	0.4568	0.3943	0.8668	0.4128	0.8588	0.7966	0.7006	0.5876	0.03792	0.01321	0	0.6535	0.000E+00	0.5433	4.872E-36
SPOT	2587	5	693	473	708	488	12	19	6806	124	130	13498	435	452	177	617	0	1.955	1.984	0	0	2.098	0.8983	0.8983	0.7571	0.6893	0.01225	0.008396	0	0.6787	0.000E+00	0.6408	0.000E+00
SPOT	2588	5	693	491	708	506	12	20	155	120	125	404	428	435	177	556	0	-0.6857	1	0.3113	0.1907	5.406	0.5706	0.4181	0.2825	0.0565	-0.003523	-0.004452	0	0.1838	1.871E-04	0.1145	5.465E-02
SPOT	2589	5	693	507	708	522	12	21	153	121	141	416	422	436	177	544	0	-0.1875	1.378	0.007809	0.004501	43.41	0.5819	0.4915	0.2542	0.03955	-0.001074	-0.002463	0	0.1492	4.594E-03	0.07052	5.055E-01
SPOT	2590	5	693	524	708	539	12	22	299	128	192	443	442	502	177	626	0	0.005848	0.4752	0.1822	0.2633	0.3237	0.7571	0.4802	0.5424	0.0565	0.0137	-0.001986	0	0.4077	8.634E-21	0.05855	7.189E-01
SPOT	2591	5	693	542	708	557	12	23	176	126	182	408	435	510	177	630	0	-0.54	1.184	0.2643	0.1753	4.428	0.6271	0.3955	0.2938	0.0904	0.002935	-0.007894	0	0.17	5.711E-04	0.1622	1.182E-03
SPOT	2592	5	693	560	708	575	12	24	145	120	128	441	435	456	177	937	0	0.24	1.856	0.4734	0.2377	5.843	0.5311	0.4972	0.226	0.07345	0.001371	-0.005298	0	0.1153	3.510E-02	0.05342	7.785E-01
SPOT	2593	5	708	155	723	170	13	1	242	216	348	550	666	749	177	928	0	-4.462	0.6897	0.6554	0.5474	1.378	0.3277	0.226	0.1751	0.05085	-0.004272	-0.009723	1	0.2158	1.446E-06	0.3251	2.328E-14
SPOT	2594	5	708	173	723	188	13	2	1033	239	641	1238	643	785	177	595	0	0.7494	0.8508	0.4056	0.5768	0.5565	0.9266	0.904	0.8362	0.6723	-0.02068	0.01318	1	0.5054	2.325E-31	0.4746	1.038E-27
SPOT	2595	5	709	190	724	205	13	3	1494	201	589	1027	596	729	177	585	0	0.3333	0.3671	0.2576	0.7293	0.2729	0.8475	0.7853	0.7966	0.565	-0.02298	0.02198	1	0.564	8.166E-39	0.405	3.241E-20
SPOT	2596	5	709	208	724	223	13	4	436	174	330	585	525	590	177	608	0	0.229	0.6755	0.2702	0.7158	0.2906	0.6949	0.5763	0.4746	0.1469	-0.00389	0.001288	1	0.2919	8.545E-11	0.07927	3.419E-01
SPOT	2597	5	709	226	724	241	13	5	572	187	258	587	563	617	177	604	0	0.06234	0.2925	0.2692	0.461	0.358	0.7119	0.5141	0.5989	0.1243	0.004419	0.0004174	0	0.4503	4.482E-25	0.06666	5.630E-01
SPOT	2598	5	709	243	724	258	13	6	348	205	236	644	618	653	177	607	0	0.1818	0.7987	0.3559	0.2722	2.292	0.7684	0.5141	0.4972	0.113	-0.00208	0.005391	0	0.3129	2.435E-12	0.0649	5.967E-01
SPOT	2599	5	709	261	724	276	13	7	1559	169	201	1331	553	598	177	639	0	0.5597	0.595	0.4757	0.8578	0.5099	0.8418	0.8192	0.7175	0.6271	0.009785	-0.004163	0	0.5782	1.477E-41	0.5129	8.504E-33
SPOT	2600	5	709	279	724	294	13	8	2058	141	158	6230	498	531	177	607	0	2.99	2.838	0	0	0.3248	0.8362	0.8644	0.7288	0.7119	0.02563	0.01439	0	0.6509	0.000E+00	0.6681	0.000E+00
SPOT	2601	5	709	296	724	311	13	9	235	133	137	505	480	506	177	595	0	0.2451	1.01	0.3377	0.2936	1.546	0.7853	0.4972	0.5085	0.1186	0.006545	-0.003846	0	0.4377	1.241E-23	0.05213	8.430E-01
SPOT	2602	5	709	314	724	329	13	10	402	128	131	456	469	480	177	617	0	-0.04745	0.3222	0.1537	0.2574	0.2318	0.8079	0.4237	0.6554	0.09605	0.02068	-0.006303	0	0.5866	1.935E-42	0.1154	4.739E-02
SPOT	2603	5	709	332	724	347	13	11	196	132	138	530	480	489	177	585	0	0.7813	1.531	0.6879	0.3948	3.111	0.6836	0.548	0.3559	0.1469	0.002618	-0.005551	0	0.2797	7.292E-10	0.135	1.260E-02
SPOT	2604	5	710	349	725	364	13	12	2855	144	157	1535	516	535	177	585	0	0.3759	0.3875	0.3645	0.8199	0.3866	0.8136	0.7345	0.6836	0.5763	0.0517	0.0003548	0	0.6205	0.000E+00	0.5422	6.672E-36
SPOT	2605	5	710	367	725	382	13	13	207	151	164	530	535	559	177	617	0	-0.08929	1.696	0.8958	0.4178	4.193	0.661	0.4407	0.3107	0.0791	-0.0009054	0.0005536	0	0.2367	2.881E-07	0.1166	4.367E-02
SPOT	2606	5	710	385	725	400	13	14	1884	166	171	1743	557	586	177	595	0	0.6903	0.7385	0.6282	0.8244	0.721	0.8531	0.8023	0.6667	0.5932	0.01744	0.006868	0	0.6053	8.408E-45	0.5466	1.279E-36
SPOT	2607	5	710	402	725	417	13	15	1245	175	183	1025	598	621	177	607	0	0.3991	0.4175	0.3477	0.7148	0.3878	0.8475	0.774	0.6328	0.4972	0.01975	0.002828	0	0.5732	2.092E-40	0.4692	3.277E-27
SPOT	2608	5	710	420	725	435	13	16	3357	168	178	2556	584	594	177	639	0	0.6184	0.6219	0.5798	0.8866	0.6218	0.8249	0.8136	0.6667	0.6045	0.0379	0.008913	0	0.6177	0.000E+00	0.5772	2.001E-41
SPOT	2609	5	710	438	725	453	13	17	1308	155	164	1659	522	540	177	607	0	0.9861	0.9777	0.9059	0.8578	1.065	0.8531	0.8531	0.6949	0.5819	0.01173	0.004693	0	0.6078	2.803E-45	0.5574	3.097E-38
SPOT	2610	5	710	455	725	470	13	18	275	141	148	600	470	484	177	604	0	0.9701	1.124	0.936	0.5978	2.02	0.774	0.6893	0.5141	0.2486	-0.009497	0.003039	0	0.4147	2.514E-21	0.2338	4.526E-07
SPOT	2611	5	710	473	725	488	13	19	1922	125	134	862	441	453	177	608	0	0.2343	0.2828	0.2045	0.7828	0.21	0.887	0.7684	0.6893	0.5367	0.01703	-0.0002504	0	0.6081	1.401E-45	0.4838	6.459E-29
SPOT	2612	5	710	491	725	506	13	20	218	123	128	388	429	440	177	534	0	-0.4316	0.5588	0.1324	0.1468	0.5837	0.7006	0.3729	0.5028	0.03955	0.002681	-0.006953	0	0.4147	9.776E-21	0.162	1.597E-03
SPOT	2613	5	711	506	726	521	13	21	238	125	138	462	432	453	177	534	0	0.2655	0.7051	0.4202	0.4486	0.8727	0.7288	0.5367	0.5085	0.1073	0.008649	0.0003359	0	0.3886	2.938E-18	0.0665	5.848E-01
SPOT	2614	5	711	524	726	539	13	22	768	143	205	757	479	655	177	608	0	0.4448	0.4012	0.3146	0.4125	0.5379	0.8192	0.6836	0.6667	0.3785	0.03675	0.03069	1	0.499	9.705E-31	0.2472	7.318E-08
SPOT	2615	5	711	542	726	557	13	23	660	138	198	716	462	645	177	604	0	0.4866	0.5639	0.4359	0.7163	0.5138	0.8079	0.7627	0.6441	0.4463	0.007636	0.009407	0	0.4672	5.897E-27	0.313	2.456E-12
SPOT	2616	5	711	559	726	574	13	24	377	119	124	638	430	435	177	909	0	0.8062	1.082	0.8649	0.8101	1.088	0.7232	0.6271	0.565	0.3729	0.007472	-6.888E-5	0	0.4631	1.314E-28	0.3198	7.273E-14
SPOT	2617	5	726	155	741	170	14	1	1927	272	419	1617	705	801	177	950	0	0.5511	0.6164	0.4903	0.9132	0.5099	0.7966	0.774	0.678	0.6328	0.01667	-0.0007243	0	0.4772	1.449E-30	0.4287	9.532E-25
SPOT	2618	5	726	173	741	188	14	2	1996	206	627	1570	594	746	177	607	0	0.5453	0.5859	0.4443	0.8815	0.4661	0.904	0.8588	0.791	0.6893	-0.007304	0.0001016	0	0.4485	6.634E-25	0.4758	5.697E-28
SPOT	2619	5	726	190	741	205	14	3	2741	189	571	2284	569	710	177	595	0	0.672	0.7715	0.5227	0.8713	0.5606	0.9096	0.8079	0.7966	0.6497	0.05311	0.007839	0	0.5601	1.997E-38	0.492	9.660E-30
SPOT	2620	5	726	208	741	223	14	4	2583	199	362	2474	526	598	177	617	0	0.8171	0.7942	0.7684	0.8833	0.8545	0.9605	0.9096	0.8983	0.774	-0.003388	-0.0006272	0	0.704	0.000E+00	0.6493	0.000E+00
SPOT	2621	5	726	226	741	241	14	5	908	237	334	829	595	636	177	585	0	0.3487	0.4169	0.4096	0.7574	0.4596	0.9266	0.7232	0.791	0.3107	-0.00329	-0.009946	1	0.6049	1.401E-44	0.2425	1.610E-07
SPOT	2622	5	727	243	742	258	14	6	2152	260	322	2643	645	677	177	585	0	1.056	1.032	1.053	0.9211	1.156	0.887	0.8079	0.7401	0.6723	0.01433	0.0007082	0	0.6129	1.401E-45	0.5882	3.603E-42
SPOT	2623	5	727	261	742	276	14	7	1657	230	310	1095	584	621	177	617	0	0.3581	0.3793	0.3325	0.8227	0.35	0.8305	0.8079	0.7232	0.5876	0.004968	0.01106	0	0.5168	4.887E-33	0.4569	6.358E-26
SPOT	2624	5	727	279	742	294	14	8	1223	153	243	931	497	543	177	595	0	0.4056	0.4306	0.3788	0.8221	0.4031	0.8418	0.7627	0.6836	0.5424	0.007499	0.001452	0	0.4858	5.173E-29	0.4374	1.330E-23
SPOT	2625	5	727	296	742	311	14	9	1309	131	142	711	455	480	177	607	0	0.2173	0.2644	0.1944	0.6871	0.2029	0.8644	0.7684	0.6893	0.4689	0.03859	0.002432	0	0.6347	0.000E+00	0.4132	3.382E-21
SPOT	2626	5	727	314	742	329	14	10	2210	127	137	1978	451	455	177	639	0	0.7331	0.8186	0.7165	0.9132	0.7672	0.8418	0.7684	0.7232	0.6045	0.04088	0.003894	0	0.6407	0.000E+00	0.5704	1.868E-40
SPOT	2627	5	727	332	742	347	14	11	529	140	146	685	457	467	177	607	0	0.5861	0.7073	0.6876	0.7772	0.8538	0.7797	0.6836	0.6215	0.3616	0.01831	-0.004841	0	0.5749	1.231E-40	0.3418	1.211E-14
SPOT	2628	5	727	349	742	364	14	12	1170	153	171	2149	508	540	177	604	0	1.614	1.656	1.56	0.9237	1.757	0.7571	0.7571	0.6045	0.565	0.04365	0.0135	0	0.5561	5.159E-38	0.5284	2.290E-34
SPOT	2629	5	727	367	742	382	14	13	1112	176	192	1502	577	612	177	608	0	0.9882	1.048	1.03	0.8937	1.172	0.791	0.7232	0.5989	0.565	0.02008	0.01389	0	0.5551	6.219E-38	0.5071	9.955E-32
SPOT	2630	5	727	385	742	400	14	14	1496	191	199	2075	632	662	177	585	0	1.106	1.133	1.056	0.9002	1.194	0.8362	0.8079	0.6667	0.6158	0.02233	0.01856	0	0.6143	0.000E+00	0.5555	1.176E-37
SPOT	2631	5	728	402	743	417	14	15	1468	193	206	1900	663	693	177	595	0	0.9702	1.09	0.6297	0.8301	0.7185	0.9492	0.9322	0.7571	0.7966	0.03551	0.001185	0	0.6846	0.000E+00	0.739	0.000E+00
SPOT	2632	5	728	420	743	435	14	16	5326	184	197	2524	631	649	177	594	0	0.3681	0.3748	0	0	3.226	0.887	0.8588	0.7345	0.6441	0.03772	0.007143	0	0.6597	0.000E+00	0.6033	1.682E-44
SPOT	2633	5	728	437	743	452	14	17	968	163	173	2559	561	577	177	594	0	2.482	2.344	2.468	0.9195	2.862	0.8305	0.8079	0.6215	0.6102	0.0302	0.01295	0	0.5605	1.811E-38	0.5646	5.035E-39
SPOT	2634	5	728	455	743	470	14	18	468	140	148	524	484	503	177	630	0	0.122	0.3475	0.2007	0.4042	0.2544	0.7684	0.5311	0.565	0.1186	0.009512	0.002649	0	0.4967	1.096E-30	0.07584	3.909E-01
SPOT	2635	5	728	473	743	488	14	19	1576	128	133	1493	447	456	177	626	0	0.7224	0.7322	0.6958	0.9013	0.7513	0.8192	0.7966	0.6554	0.5593	0.01952	0.003798	0	0.5889	6.544E-43	0.5255	2.921E-34
SPOT	2636	5	728	490	743	505	14	20	229	124	128	413	424	436	177	544	0	-0.1048	0.7556	0.326	0.3024	1.245	0.6949	0.435	0.5198	0.1073	0.003953	-0.004475	0	0.4369	4.551E-23	0.1279	2.302E-02
SPOT	2637	5	728	506	743	521	14	21	2035	126	141	545	412	433	177	556	0	0.06967	0.1016	0.08854	0.6704	0.08954	0.8362	0.5989	0.661	0.2881	0.04782	-0.0001896	0	0.5773	3.664E-40	0.2277	1.314E-06
SPOT	2638	5	728	524	743	539	14	22	2141	139	208	1185	452	632	177	617	0	0.3661	0.3936	0.3089	0.8327	0.3215	0.8757	0.7458	0.7458	0.5763	0.0488	-0.02063	0	0.5723	1.985E-40	0.4102	5.703E-21
SPOT	2639	5	728	542	743	557	14	23	629	139	204	1379	458	648	177	585	0	1.88	1.959	1.773	0.8718	2.218	0.7571	0.7458	0.5706	0.548	0.0212	-0.0003561	0	0.4331	4.630E-23	0.3912	6.848E-19
SPOT	2640	5	729	559	744	574	14	24	504	123	152	620	414	443	177	896	0	0.5407	0.63	0.5386	0.7193	0.6727	0.774	0.7175	0.6158	0.3898	0.02386	0.001694	0	0.5406	9.503E-39	0.3532	8.784E-17
SPOT	2641	5	744	155	759	170	15	1	366	185	315	563	603	709	177	918	0	-0.221	0.8223	0.5487	0.5474	1.003	0.661	0.3333	0.5424	0.08475	0.009934	0.003149	1	0.2596	2.679E-09	0.1787	1.246E-04
SPOT	2642	5	744	173	759	188	15	2	498	150	212	768	513	543	177	595	0	0.7328	0.8256	0.4809	0.6479	0.6401	0.8136	0.7345	0.6667	0.452	0.006222	0.005199	1	0.5299	1.926E-34	0.3803	6.081E-18
SPOT	2643	5	744	190	759	205	15	3	502	149	192	705	508	541	177	617	0	0.5581	0.6892	0.5499	0.72	0.6938	0.7627	0.7006	0.5932	0.3785	0.01174	0.00488	1	0.5148	8.719E-33	0.3288	1.245E-13
SPOT	2644	5	744	208	759	223	15	4	1259	177	295	959	520	582	177	639	0	0.4057	0.6	0.2634	0.754	0.2774	0.8305	0.791	0.7062	0.5141	-0.009292	0.008478	1	0.5562	1.732E-38	0.4486	3.489E-25
SPOT	2645	5	744	226	759	241	15	5	2956	219	389	2413	546	620	177	607	0	0.6821	0.7532	0.578	0.8612	0.6323	0.9379	0.8418	0.7571	0.6441	0.01933	0.01224	0	0.5551	6.415E-38	0.5518	1.787E-37
SPOT	2646	5	744	243	759	258	15	6	675	264	463	733	581	639	177	604	0	0.3698	0.6714	0.3761	0.7598	0.4132	0.5989	0.5254	0.4576	0.2599	0.007287	-0.001556	1	0.1765	3.284E-04	0.1415	7.389E-03
